# Sample I1 = col 3  I2= col 4, mu = ln(I1/I2), Reference I3 = col 7  I4 = col 8, mu = ln(I3/I4)
#Project Name:	Gaur20105038_0	
#Folder Name:	S1_0	
#File Name:	S1_000.txt	
#Data and Time:	Saturday, 18 June, 2011  11:55:43	
#Ring energy (GeV) =	2.4	
#Ring current (mA) =	129.9	
#Slits UP (mm) =	1.903	
#Slits DOWN (mm) =	-0.101	
#Slits RIGHT (mm) =	4.497	
#Slits LEFT (mm) =	3.496	
#Table Vertical (mm) =	0.000	
#Table Horizontal (mm) =	-1.196	
#Linear Table x (mm) =	0	
#Linear Table y (mm) =	0	
#Linear Table z (mm) =	0	
#Sample position (mm) =	15	
#Picoam I0 gain = 10^^	7	
#Picoam I1 gain = 10^^	7	
#Picoam I2 gain = 10^^	7	
#Monochromator Crystal:	Si 111	
#Monochromator Energy (eV)=	9100.63	
#	 	
8985.680791	8985.665339	407822.000000	241572.000000	0.523663	38473.000000	1.837211	2.000000
8985.873942	8985.804406	408717.000000	240000.000000	0.532384	37875.000000	1.846348	2.000000
8986.067101	8986.013015	408455.000000	237708.000000	0.541339	37156.000000	1.855918	2.000000
8986.260268	8986.221634	408091.000000	235403.000000	0.550191	36438.000000	1.865687	2.000000
8986.453444	8986.360719	408303.000000	233487.000000	0.558883	35787.000000	1.875542	2.000000
8986.685267	8986.638902	409426.000000	231759.000000	0.569058	35101.000000	1.887468	2.000000
8986.878462	8986.847550	408267.000000	228997.000000	0.578212	34282.000000	1.899088	2.000000
8987.071665	8986.986655	408095.000000	226810.000000	0.587387	33552.000000	1.911016	2.000000
8987.264877	8987.195320	408467.000000	224956.000000	0.596506	32873.000000	1.923253	2.000000
8987.458098	8987.403995	409361.000000	223357.000000	0.605826	32225.000000	1.936029	2.000000
8987.651327	8987.612680	407600.000000	220108.000000	0.616168	31277.000000	1.951235	2.000000
8987.883213	8987.821375	408526.000000	218025.000000	0.627946	30440.000000	1.968852	2.000000
8988.076460	8988.030080	408622.000000	215843.000000	0.638239	29658.000000	1.984819	2.000000
8988.269716	8988.238795	408836.000000	213760.000000	0.648460	28885.000000	2.001531	2.000000
8988.462981	8988.377944	409356.000000	211832.000000	0.658792	28129.000000	2.018992	2.000000
8988.656254	8988.586675	409616.000000	209781.000000	0.669156	27342.000000	2.037640	2.000000
8988.849536	8988.795416	408786.000000	207102.000000	0.679980	26460.000000	2.057577	2.000000
8989.081485	8989.004168	410367.000000	205364.000000	0.692268	25639.000000	2.080669	2.000000
8989.274786	8989.212929	409675.000000	202723.000000	0.703524	24763.000000	2.102490	2.000000
8989.468095	8989.421700	409145.000000	200152.000000	0.714993	23909.000000	2.124822	2.000000
8989.661413	8989.630481	409340.000000	197941.000000	0.726577	23131.000000	2.146795	2.000000
8989.854739	8989.839272	408701.000000	195200.000000	0.738959	22282.000000	2.170245	2.000000
8990.048073	8990.048073	409819.000000	193339.000000	0.751270	21589.000000	2.192261	2.000000
8990.280086	8990.256884	408675.000000	189624.000000	0.767877	20570.000000	2.221209	2.000000
8990.473440	8990.465705	409717.000000	187510.000000	0.781635	19890.000000	2.243615	2.000000
8990.666801	8990.674536	409280.000000	184531.000000	0.796582	19119.000000	2.267135	2.000000
8990.860172	8990.883377	408640.000000	181389.000000	0.812191	18357.000000	2.290633	2.000000
8991.053551	8991.022610	409096.000000	178753.000000	0.827945	17693.000000	2.312836	2.000000
8991.285617	8991.301088	408302.000000	174887.000000	0.847867	16852.000000	2.339671	2.000000
8991.479015	8991.440334	408814.000000	172246.000000	0.864337	16253.000000	2.360646	2.000000
8991.672421	8991.649212	408369.000000	169181.000000	0.881202	15635.000000	2.381457	2.000000
8991.865836	8991.858099	408505.000000	166493.000000	0.897551	15088.000000	2.401054	2.000000
8992.059259	8991.997363	408561.000000	163920.000000	0.913263	14584.000000	2.419453	2.000000
8992.252691	8992.206266	407318.000000	160896.000000	0.928836	14053.000000	2.437922	2.000000
8992.484820	8992.415180	407266.000000	158252.000000	0.945278	13567.000000	2.456548	2.000000
8992.678271	8992.624104	407478.000000	156411.000000	0.957500	13226.000000	2.470303	2.000000
8992.871730	8992.833038	407208.000000	154597.000000	0.968502	12918.000000	2.482200	2.000000
8993.065198	8992.972332	406927.000000	152995.000000	0.978229	12656.000000	2.492274	2.000000
8993.258674	8993.181283	406965.000000	151742.000000	0.986545	12460.000000	2.499658	2.000000
8993.452159	8993.390243	407195.000000	150743.000000	0.993716	12314.000000	2.504840	2.000000
8993.684352	8993.599213	407171.000000	149637.000000	1.001021	12181.000000	2.508335	2.000000
8993.877855	8993.808193	407963.000000	149157.000000	1.006177	12133.000000	2.509070	2.000000
8994.071368	8994.017183	406685.000000	147962.000000	1.011083	12047.000000	2.508140	2.000000
8994.264888	8994.226183	407337.000000	147583.000000	1.015250	12053.000000	2.505077	2.000000
8994.458417	8994.365522	406249.000000	146608.000000	1.019204	12021.000000	2.501107	2.000000
8994.651955	8994.574539	407473.000000	146543.000000	1.022656	12085.000000	2.495354	2.000000
8994.884212	8994.783566	407085.000000	145823.000000	1.026628	12120.000000	2.487537	2.000000
8995.077768	8994.992602	406731.000000	145270.000000	1.029558	12164.000000	2.480113	2.000000
8995.271333	8995.201649	407299.000000	145119.000000	1.031993	12252.000000	2.471865	2.000000
8995.464907	8995.410705	406822.000000	144677.000000	1.033872	12318.000000	2.463442	2.000000
8995.658489	8995.619772	407683.000000	144811.000000	1.035060	12436.000000	2.454834	2.000000
8995.852080	8995.759155	407222.000000	144593.000000	1.035436	12531.000000	2.445717	2.000000
8996.084400	8996.037935	406694.000000	144534.000000	1.034546	12659.000000	2.435146	2.000000
8996.278009	8996.247031	406603.000000	144783.000000	1.032601	12791.000000	2.426494	2.000000
8996.471627	8996.456137	407268.000000	145440.000000	1.029708	12960.000000	2.417896	2.000000
8996.665254	8996.595547	407380.000000	146067.000000	1.025681	13122.000000	2.409775	2.000000
8996.858889	8996.804670	407001.000000	146668.000000	1.020644	13277.000000	2.402138	2.000000
8997.052533	8997.013803	406819.000000	147476.000000	1.014703	13449.000000	2.394761	2.000000
8997.284916	8997.292663	408062.000000	149068.000000	1.007017	13701.000000	2.386934	2.000000
8997.478579	8997.432099	406419.000000	149612.000000	0.999339	13826.000000	2.381494	2.000000
8997.672250	8997.641262	407113.000000	150985.000000	0.991910	14027.000000	2.376196	2.000000
8997.865929	8997.850435	406473.000000	151956.000000	0.983927	14172.000000	2.372323	2.000000
8998.059617	8998.059617	406031.000000	152996.000000	0.976018	14313.000000	2.369244	2.000000
8998.253314	8998.268810	406350.000000	154290.000000	0.968381	14467.000000	2.366964	2.000000
8998.485761	8998.478013	406447.000000	155725.000000	0.959362	14618.000000	2.365838	2.000000
8998.679477	8998.687226	405292.000000	156462.000000	0.951795	14683.000000	2.366123	2.000000
8998.873201	8998.826706	405594.000000	157673.000000	0.944829	14779.000000	2.367316	2.000000
8999.066933	8999.035936	407209.000000	159339.000000	0.938293	14909.000000	2.369069	2.000000
8999.260675	8999.245175	406299.000000	160068.000000	0.931491	14921.000000	2.372829	2.000000
8999.454424	8999.384673	406101.000000	161016.000000	0.925098	14939.000000	2.377528	2.000000
8999.648183	8999.593929	406441.000000	162151.000000	0.918911	14963.000000	2.382948	2.000000
