# Sample I1 = col 7  I2= col 8, mu = ln(I1/I2)
# Energy, Theta, XMU, FLUO, REF, FLUO_RAW, I0, I1, I2, I3
1.268687500000000000e+04 1.474248027801513672e+01 1.775806546211242676e-01 6.661444588683377788e+02 1.266076415777206421e-01 6.344128705774950276e+02 1.992393374443054199e+00 1.668217897415161133e+00 1.469832301139831543e+00 0.000000000000000000e+00
1.268737402343750000e+04 1.474188709259033203e+01 1.774225383996963501e-01 6.645332699593719781e+02 1.274234205484390259e-01 6.331301905447481886e+02 1.991691470146179199e+00 1.667894005775451660e+00 1.468348622322082520e+00 0.000000000000000000e+00
1.268787890625000000e+04 1.474128723144531250e+01 1.772008836269378662e-01 6.239446065269963810e+02 1.271495670080184937e-01 5.949596692717485666e+02 1.991731643676757812e+00 1.668297410011291504e+00 1.469105958938598633e+00 0.000000000000000000e+00
1.268838183593750000e+04 1.474069023132324219e+01 1.771432757377624512e-01 6.837002679844910062e+02 1.266886293888092041e-01 6.502576974290474254e+02 1.991518139839172363e+00 1.668214559555053711e+00 1.469710350036621094e+00 0.000000000000000000e+00
1.268887402343750000e+04 1.474010467529296875e+01 1.768400669097900391e-01 6.514311256501837306e+02 1.270140409469604492e-01 6.197673621416159904e+02 1.991069674491882324e+00 1.668344736099243164e+00 1.469346761703491211e+00 0.000000000000000000e+00
1.268936816406250000e+04 1.473951721191406250e+01 1.765702217817306519e-01 6.265099495552492499e+02 1.272599995136260986e-01 5.958207453693420348e+02 1.990531563758850098e+00 1.668343901634216309e+00 1.468984723091125488e+00 0.000000000000000000e+00
1.268987109375000000e+04 1.473892021179199219e+01 1.763019263744354248e-01 6.359514552128387095e+02 1.269315183162689209e-01 6.045506044400507335e+02 1.989907860755920410e+00 1.668268680572509766e+00 1.469401001930236816e+00 0.000000000000000000e+00
1.269037304687500000e+04 1.473832225799560547e+01 1.761996746063232422e-01 6.616078312338106571e+02 1.269614398479461670e-01 6.312061791048728310e+02 1.989841103553771973e+00 1.668383359909057617e+00 1.469458103179931641e+00 0.000000000000000000e+00
1.269087109375000000e+04 1.473773288726806641e+01 1.761751919984817505e-01 6.239626139632999866e+02 1.271398067474365234e-01 5.944829357253412354e+02 1.989964604377746582e+00 1.668527722358703613e+00 1.469323039054870605e+00 0.000000000000000000e+00
1.269136523437500000e+04 1.473714542388916016e+01 1.756403893232345581e-01 6.695399963276603330e+02 1.268754452466964722e-01 6.355662775857401812e+02 1.988777637481689453e+00 1.668424606323242188e+00 1.469620823860168457e+00 0.000000000000000000e+00
1.269186425781250000e+04 1.473655223846435547e+01 1.752833127975463867e-01 6.573247122166704912e+02 1.270228624343872070e-01 6.256704007693601852e+02 1.988267302513122559e+00 1.668592214584350586e+00 1.469551801681518555e+00 0.000000000000000000e+00
1.269237011718750000e+04 1.473595237731933594e+01 1.753152161836624146e-01 6.866233610812361121e+02 1.269057840108871460e-01 6.539990217472917493e+02 1.987770557403564453e+00 1.668122053146362305e+00 1.469309687614440918e+00 0.000000000000000000e+00
1.269287597656250000e+04 1.473535251617431641e+01 1.749859303236007690e-01 6.393559098373888219e+02 1.271580755710601807e-01 6.098989113593767115e+02 1.987214565277099609e+00 1.668204665184020996e+00 1.469011783599853516e+00 0.000000000000000000e+00
1.269337207031250000e+04 1.473476219177246094e+01 1.745702475309371948e-01 6.296063347632217528e+02 1.273070275783538818e-01 6.004705996426196180e+02 1.986775040626525879e+00 1.668529152870178223e+00 1.469078660011291504e+00 0.000000000000000000e+00
1.269386816406250000e+04 1.473417282104492188e+01 1.747861653566360474e-01 6.818692156210050825e+02 1.264629065990447998e-01 6.487330086183228559e+02 1.986949920654296875e+00 1.668315768241882324e+00 1.470131278038024902e+00 0.000000000000000000e+00
1.269437304687500000e+04 1.473357486724853516e+01 1.741490811109542847e-01 6.060424037216129136e+02 1.271701455116271973e-01 5.788135666280430769e+02 1.985095143318176270e+00 1.667820572853088379e+00 1.468655824661254883e+00 0.000000000000000000e+00
1.269487500000000000e+04 1.473297786712646484e+01 1.740062534809112549e-01 6.691386952404352542e+02 1.266997605562210083e-01 6.381789551110499588e+02 1.985336542129516602e+00 1.668261766433715820e+00 1.469735503196716309e+00 0.000000000000000000e+00
1.269537500000000000e+04 1.473238754272460938e+01 1.737999767065048218e-01 6.356047345598002494e+02 1.265961974859237671e-01 6.049688582744400946e+02 1.985226154327392578e+00 1.668513059616088867e+00 1.470109224319458008e+00 0.000000000000000000e+00
1.269587500000000000e+04 1.473179244995117188e+01 1.736691147089004517e-01 6.570748547567141031e+02 1.268689334392547607e-01 6.263600237856113608e+02 1.984481692314147949e+00 1.668105721473693848e+00 1.469349384307861328e+00 0.000000000000000000e+00
1.269638085937500000e+04 1.473119258880615234e+01 1.733767837285995483e-01 6.492827056201330151e+02 1.268813163042068481e-01 6.184934862970948188e+02 1.983852744102478027e+00 1.668064594268798828e+00 1.469295024871826172e+00 0.000000000000000000e+00
1.269687792968750000e+04 1.473060226440429688e+01 1.730576753616333008e-01 6.517191250207522444e+02 1.269226968288421631e-01 6.204585005544026899e+02 1.984016656875610352e+00 1.668734788894653320e+00 1.469824552536010742e+00 0.000000000000000000e+00
1.269737597656250000e+04 1.473001003265380859e+01 1.728938370943069458e-01 6.650199289118307888e+02 1.265132129192352295e-01 6.323344642158021998e+02 1.983127713203430176e+00 1.668260455131530762e+00 1.470008492469787598e+00 0.000000000000000000e+00
1.269787011718750000e+04 1.472942543029785156e+01 1.727420985698699951e-01 6.489762523873012015e+02 1.268286108970642090e-01 6.191481597082291728e+02 1.983370184898376465e+00 1.668717503547668457e+00 1.469947576522827148e+00 0.000000000000000000e+00
1.269836230468750000e+04 1.472883987426757812e+01 1.725839227437973022e-01 6.613604097446899459e+02 1.267763078212738037e-01 6.294555993170915826e+02 1.982665657997131348e+00 1.668388724327087402e+00 1.469734907150268555e+00 0.000000000000000000e+00
1.269887207031250000e+04 1.472823715209960938e+01 1.723479479551315308e-01 6.812189367104288067e+02 1.266688704490661621e-01 6.483719084345973442e+02 1.981887221336364746e+00 1.668127298355102539e+00 1.469662427902221680e+00 0.000000000000000000e+00
1.269937207031250000e+04 1.472764205932617188e+01 1.724822968244552612e-01 6.655280858387744729e+02 1.267063766717910767e-01 6.350912827202195103e+02 1.982392191886901855e+00 1.668328166007995605e+00 1.469784259796142578e+00 0.000000000000000000e+00
1.269986816406250000e+04 1.472705459594726562e+01 1.726581454277038574e-01 6.902409725711025885e+02 1.261344701051712036e-01 6.578314792364502637e+02 1.982270598411560059e+00 1.667932391166687012e+00 1.470276236534118652e+00 0.000000000000000000e+00
1.270037304687500000e+04 1.472645759582519531e+01 1.718044728040695190e-01 6.705987107248934080e+02 1.272006928920745850e-01 6.385517960656658261e+02 1.981045246124267578e+00 1.668325066566467285e+00 1.469055175781250000e+00 0.000000000000000000e+00
1.270087500000000000e+04 1.472586250305175781e+01 1.717709451913833618e-01 6.588263468008273094e+02 1.266216188669204712e-01 6.275844647104707974e+02 1.980609893798828125e+00 1.668014287948608398e+00 1.469632267951965332e+00 0.000000000000000000e+00
1.270137011718750000e+04 1.472527503967285156e+01 1.716655343770980835e-01 6.323888033618163718e+02 1.263780146837234497e-01 6.024311613060360742e+02 1.980309247970581055e+00 1.667936921119689941e+00 1.469922184944152832e+00 0.000000000000000000e+00
1.270186914062500000e+04 1.472468280792236328e+01 1.713772267103195190e-01 6.499045421776274907e+02 1.266426146030426025e-01 6.194488383263901596e+02 1.979178786277770996e+00 1.667465448379516602e+00 1.469117879867553711e+00 0.000000000000000000e+00
1.270237402343750000e+04 1.472408485412597656e+01 1.709231585264205933e-01 6.906257302836737608e+02 1.267061680555343628e-01 6.580597047856603012e+02 1.978543877601623535e+00 1.667687535285949707e+00 1.469220161437988281e+00 0.000000000000000000e+00
1.270287402343750000e+04 1.472348976135253906e+01 1.709116995334625244e-01 6.716961143467808597e+02 1.265003979206085205e-01 6.404285406288734066e+02 1.978362798690795898e+00 1.667554140090942383e+00 1.469405055046081543e+00 0.000000000000000000e+00
1.270337597656250000e+04 1.472289752960205078e+01 1.707574576139450073e-01 6.638528195027561196e+02 1.265951395034790039e-01 6.323466463897609628e+02 1.978345274925231934e+00 1.667796492576599121e+00 1.469479322433471680e+00 0.000000000000000000e+00
1.270387109375000000e+04 1.472231006622314453e+01 1.706101149320602417e-01 6.571078962236611005e+02 1.265827566385269165e-01 6.253132060017534286e+02 1.978208661079406738e+00 1.667927145957946777e+00 1.469612717628479004e+00 0.000000000000000000e+00
1.270437011718750000e+04 1.472171783447265625e+01 1.701584160327911377e-01 6.536683648309459613e+02 1.268012076616287231e-01 6.225883688140298773e+02 1.977229356765747070e+00 1.667854666709899902e+00 1.469227790832519531e+00 0.000000000000000000e+00
1.270487500000000000e+04 1.472111988067626953e+01 1.699656248092651367e-01 6.698522316069355611e+02 1.265459954738616943e-01 6.383386887482259908e+02 1.977006912231445312e+00 1.667988538742065430e+00 1.469720721244812012e+00 0.000000000000000000e+00
1.270537597656250000e+04 1.472052764892578125e+01 1.698050945997238159e-01 6.575193606678769811e+02 1.267433315515518188e-01 6.256223741927137780e+02 1.975632667541503906e+00 1.667096614837646484e+00 1.468645095825195312e+00 0.000000000000000000e+00
1.270587304687500000e+04 1.471993732452392578e+01 1.695543825626373291e-01 6.680487612391974608e+02 1.266556382179260254e-01 6.361440192456173008e+02 1.975967645645141602e+00 1.667797446250915527e+00 1.469391226768493652e+00 0.000000000000000000e+00
1.270636816406250000e+04 1.471934986114501953e+01 1.692539006471633911e-01 6.618688441598325198e+02 1.264479756355285645e-01 6.306604123986653576e+02 1.975706696510314941e+00 1.668078303337097168e+00 1.469944000244140625e+00 0.000000000000000000e+00
1.270687109375000000e+04 1.471875476837158203e+01 1.692986935377120972e-01 6.915704982393973523e+02 1.260987371206283569e-01 6.590783493930601935e+02 1.975485920906066895e+00 1.667817234992980957e+00 1.470227241516113281e+00 0.000000000000000000e+00
1.270737109375000000e+04 1.471816253662109375e+01 1.689612716436386108e-01 6.537352164565243129e+02 1.266193091869354248e-01 6.228487886397751936e+02 1.974797129631042480e+00 1.667798399925231934e+00 1.469445586204528809e+00 0.000000000000000000e+00
1.270786816406250000e+04 1.471757507324218750e+01 1.686685681343078613e-01 6.578722970673117061e+02 1.265275031328201294e-01 6.275341439796667373e+02 1.974394559860229492e+00 1.667946457862854004e+00 1.469710826873779297e+00 0.000000000000000000e+00
1.270837207031250000e+04 1.471697711944580078e+01 1.687372475862503052e-01 6.497273724719771053e+02 1.263393610715866089e-01 6.200299066355144078e+02 1.974098324775695801e+00 1.667581796646118164e+00 1.469666123390197754e+00 0.000000000000000000e+00
1.270887792968750000e+04 1.471638011932373047e+01 1.685398519039154053e-01 6.263504605509527892e+02 1.264940947294235229e-01 5.978647946140839622e+02 1.973690390586853027e+00 1.667566299438476562e+00 1.469424962997436523e+00 0.000000000000000000e+00
1.270937402343750000e+04 1.471579265594482422e+01 1.682168841361999512e-01 6.537413289963711804e+02 1.267084777355194092e-01 6.234625864603682430e+02 1.972852945327758789e+00 1.667397141456604004e+00 1.468961000442504883e+00 0.000000000000000000e+00
1.270986914062500000e+04 1.471520519256591797e+01 1.681749820709228516e-01 6.563642366909283510e+02 1.262945979833602905e-01 6.251458076083279138e+02 1.972339868545532227e+00 1.667033314704895020e+00 1.469248414039611816e+00 0.000000000000000000e+00
1.271036523437500000e+04 1.471461772918701172e+01 1.680181920528411865e-01 6.872639076688979003e+02 1.262731701135635376e-01 6.536035829820682466e+02 1.972143411636352539e+00 1.667128682136535645e+00 1.469363927841186523e+00 0.000000000000000000e+00
1.271086914062500000e+04 1.471402263641357422e+01 1.676029264926910400e-01 6.926123973683996837e+02 1.264895796775817871e-01 6.586792646329103036e+02 1.972128272056579590e+00 1.667808294296264648e+00 1.469644904136657715e+00 0.000000000000000000e+00
1.271137207031250000e+04 1.471342468261718750e+01 1.677600741386413574e-01 6.603096758678385640e+02 1.262783110141754150e-01 6.294027625066308929e+02 1.971710443496704102e+00 1.667192935943603516e+00 1.469413042068481445e+00 0.000000000000000000e+00
1.271187207031250000e+04 1.471283531188964844e+01 1.676029264926910400e-01 6.632199151146706981e+02 1.262428015470504761e-01 6.314460416152242033e+02 1.971664905548095703e+00 1.667416453361511230e+00 1.469662189483642578e+00 0.000000000000000000e+00
1.271237207031250000e+04 1.471224212646484375e+01 1.675030142068862915e-01 6.938151302390821229e+02 1.264052242040634155e-01 6.604348419414253613e+02 1.971428394317626953e+00 1.667383074760437012e+00 1.469394087791442871e+00 0.000000000000000000e+00
1.271287792968750000e+04 1.471164512634277344e+01 1.672510206699371338e-01 6.550642802292680926e+02 1.260146647691726685e-01 6.246972330055093607e+02 1.970554590225219727e+00 1.667064070701599121e+00 1.469686865806579590e+00 0.000000000000000000e+00
1.271337695312500000e+04 1.471105289459228516e+01 1.668128371238708496e-01 7.086280282159847275e+02 1.269866377115249634e-01 6.744474593956794024e+02 1.970501899719238281e+00 1.667750000953674316e+00 1.468863248825073242e+00 0.000000000000000000e+00
1.271387402343750000e+04 1.471046543121337891e+01 1.666372567415237427e-01 6.485642657129740201e+02 1.262076050043106079e-01 6.184105039168284748e+02 1.969565510749816895e+00 1.667250275611877441e+00 1.469567418098449707e+00 0.000000000000000000e+00
1.271437304687500000e+04 1.470987510681152344e+01 1.667840778827667236e-01 6.494719493720250512e+02 1.262248307466506958e-01 6.185116555506192526e+02 1.969243407249450684e+00 1.666732788085937500e+00 1.469086050987243652e+00 0.000000000000000000e+00
1.271487402343750000e+04 1.470928287506103516e+01 1.665405780076980591e-01 6.809809568134764959e+02 1.262950152158737183e-01 6.484593681556444835e+02 1.969282984733581543e+00 1.667172312736511230e+00 1.469370245933532715e+00 0.000000000000000000e+00
1.271537500000000000e+04 1.470868968963623047e+01 1.659708172082901001e-01 7.013141590392848457e+02 1.265862137079238892e-01 6.676356325730847630e+02 1.968139410018920898e+00 1.667153716087341309e+00 1.468926072120666504e+00 0.000000000000000000e+00
1.271587011718750000e+04 1.470810508728027344e+01 1.656802594661712646e-01 6.741142222871922058e+02 1.261407732963562012e-01 6.413803494516769206e+02 1.967631220817565918e+00 1.667207598686218262e+00 1.469628095626831055e+00 0.000000000000000000e+00
1.271636621093750000e+04 1.470751762390136719e+01 1.653725504875183105e-01 6.461485736349264926e+02 1.264560669660568237e-01 6.163764240794010902e+02 1.966330885887145996e+00 1.666618585586547852e+00 1.468645691871643066e+00 0.000000000000000000e+00
1.271687109375000000e+04 1.470691967010498047e+01 1.653749644756317139e-01 6.970996822208516051e+02 1.262806206941604614e-01 6.632717183049195455e+02 1.966011762619018555e+00 1.666344046592712402e+00 1.468661427497863770e+00 0.000000000000000000e+00
1.271737207031250000e+04 1.470632743835449219e+01 1.649906486272811890e-01 6.727267199544039613e+02 1.264545023441314697e-01 6.412228413772083968e+02 1.964995503425598145e+00 1.666122913360595703e+00 1.468211293220520020e+00 0.000000000000000000e+00
1.271787207031250000e+04 1.470573520660400391e+01 1.648986637592315674e-01 6.801802928310261223e+02 1.260814964771270752e-01 6.480862516195786611e+02 1.964244723320007324e+00 1.665639519691467285e+00 1.468332886695861816e+00 0.000000000000000000e+00
1.271837500000000000e+04 1.470514297485351562e+01 1.648206114768981934e-01 6.400967528551574333e+02 1.264120489358901978e-01 6.100992857270780405e+02 1.963614821434020996e+00 1.665235280990600586e+00 1.467491388320922852e+00 0.000000000000000000e+00
1.271886816406250000e+04 1.470455741882324219e+01 1.645704805850982666e-01 6.636527417540443139e+02 1.263597309589385986e-01 6.327558235041040007e+02 1.962842464447021484e+00 1.664996743202209473e+00 1.467357873916625977e+00 0.000000000000000000e+00
1.271937011718750000e+04 1.470396518707275391e+01 1.643255352973937988e-01 6.598877378453504434e+02 1.259291172027587891e-01 6.273256675951266743e+02 1.962298154830932617e+00 1.664942741394042969e+00 1.467942357063293457e+00 0.000000000000000000e+00
1.271987695312500000e+04 1.470336723327636719e+01 1.644933223724365234e-01 6.639548295318437567e+02 1.259858608245849609e-01 6.328762166069705017e+02 1.960888981819152832e+00 1.663468122482299805e+00 1.466558933258056641e+00 0.000000000000000000e+00
1.272037597656250000e+04 1.470277786254882812e+01 1.643120795488357544e-01 6.943325692797919828e+02 1.261508613824844360e-01 6.606096354227207712e+02 1.958796739578247070e+00 1.661994338035583496e+00 1.465017795562744141e+00 0.000000000000000000e+00
1.272087792968750000e+04 1.470218467712402344e+01 1.640492677688598633e-01 6.810313894969118564e+02 1.264287531375885010e-01 6.480130734631147789e+02 1.955207467079162598e+00 1.659384965896606445e+00 1.462311267852783203e+00 0.000000000000000000e+00
1.272137988281250000e+04 1.470158958435058594e+01 1.646824181079864502e-01 6.730953612397528332e+02 1.260088831186294556e-01 6.416394066410063033e+02 1.945017695426940918e+00 1.649692058563232422e+00 1.454380035400390625e+00 0.000000000000000000e+00
1.272187988281250000e+04 1.470100021362304688e+01 1.654715538024902344e-01 6.998896104132776372e+02 1.261164993047714233e-01 6.674378017537657115e+02 1.934262633323669434e+00 1.639275908470153809e+00 1.445041656494140625e+00 0.000000000000000000e+00
1.272237304687500000e+04 1.470041465759277344e+01 1.648367941379547119e-01 7.286588148840745589e+02 1.260924339294433594e-01 6.953531518145266546e+02 1.925640225410461426e+00 1.633004665374755859e+00 1.439548134803771973e+00 0.000000000000000000e+00
1.272287011718750000e+04 1.469982719421386719e+01 1.636352837085723877e-01 6.853562025218532199e+02 1.259810328483581543e-01 6.520268589921346347e+02 1.940104126930236816e+00 1.647248506546020508e+00 1.452266335487365723e+00 0.000000000000000000e+00
1.272337109375000000e+04 1.469923782348632812e+01 1.627987027168273926e-01 7.047310118553120901e+02 1.261229068040847778e-01 6.709247310550980501e+02 1.967433810234069824e+00 1.671850919723510742e+00 1.473747372627258301e+00 0.000000000000000000e+00
1.272387207031250000e+04 1.469864749908447266e+01 1.626968830823898315e-01 7.216553794047631527e+02 1.259057819843292236e-01 6.871852094619250693e+02 1.968901515007019043e+00 1.673268556594848633e+00 1.475317478179931641e+00 0.000000000000000000e+00
1.272437402343750000e+04 1.469805240631103516e+01 1.623263210058212280e-01 7.028551607971830890e+02 1.260495483875274658e-01 6.692423853683645802e+02 1.966402649879455566e+00 1.671764254570007324e+00 1.473779201507568359e+00 0.000000000000000000e+00
1.272487402343750000e+04 1.469746208190917969e+01 1.620166599750518799e-01 6.508357928375004349e+02 1.258385032415390015e-01 6.194051862419713643e+02 1.964788198471069336e+00 1.670908927917480469e+00 1.473336100578308105e+00 0.000000000000000000e+00
1.272536914062500000e+04 1.469687747955322266e+01 1.617233306169509888e-01 6.561713372263802739e+02 1.260607987642288208e-01 6.251355185502638960e+02 1.964374065399169922e+00 1.671046972274780273e+00 1.473130226135253906e+00 0.000000000000000000e+00
1.272587597656250000e+04 1.469627952575683594e+01 1.617740392684936523e-01 6.443351795251428484e+02 1.258127540349960327e-01 6.143376182747301755e+02 1.963089942932128906e+00 1.669869899749755859e+00 1.472457766532897949e+00 0.000000000000000000e+00
1.272637988281250000e+04 1.469568538665771484e+01 1.610591858625411987e-01 6.831576436947490265e+02 1.264065951108932495e-01 6.501914461561862026e+02 1.962498903274536133e+00 1.670560956001281738e+00 1.472192645072937012e+00 0.000000000000000000e+00
1.272687792968750000e+04 1.469509792327880859e+01 1.611275821924209595e-01 6.836570027235851512e+02 1.257530450820922852e-01 6.529044012538469133e+02 1.962002396583557129e+00 1.670024037361145020e+00 1.472681641578674316e+00 0.000000000000000000e+00
1.272737597656250000e+04 1.469450759887695312e+01 1.607010215520858765e-01 6.670328230708031469e+02 1.260602772235870361e-01 6.357673437629721320e+02 1.961409330368041992e+00 1.670231580734252930e+00 1.472412228584289551e+00 0.000000000000000000e+00
1.272787207031250000e+04 1.469392204284667969e+01 1.603278964757919312e-01 6.468382508598225513e+02 1.263684630393981934e-01 6.159609133090002615e+02 1.961163401603698730e+00 1.670645356178283691e+00 1.472323179244995117e+00 0.000000000000000000e+00
1.272837011718750000e+04 1.469333457946777344e+01 1.601759642362594604e-01 6.708157057255259588e+02 1.259195506572723389e-01 6.389900241226363278e+02 1.960906982421875000e+00 1.670680642127990723e+00 1.473015427589416504e+00 0.000000000000000000e+00
1.272886816406250000e+04 1.469274520874023438e+01 1.600116193294525146e-01 6.871141114752230123e+02 1.260486096143722534e-01 6.545201286857101195e+02 1.960214734077453613e+00 1.670365452766418457e+00 1.472547411918640137e+00 0.000000000000000000e+00
1.272937109375000000e+04 1.469215202331542969e+01 1.599748432636260986e-01 7.082470847335747521e+02 1.259581148624420166e-01 6.750570159893233040e+02 1.959834456443786621e+00 1.670102834701538086e+00 1.472449064254760742e+00 0.000000000000000000e+00
1.272987304687500000e+04 1.469155979156494141e+01 1.598533391952514648e-01 6.894674520904467272e+02 1.258932650089263916e-01 6.559460364181155683e+02 1.959002614021301270e+00 1.669596791267395020e+00 1.472098350524902344e+00 0.000000000000000000e+00
1.273037304687500000e+04 1.469097042083740234e+01 1.593601554632186890e-01 6.420503397378431600e+02 1.261197477579116821e-01 6.121373708101391458e+02 1.958710670471191406e+00 1.670171499252319336e+00 1.472271680831909180e+00 0.000000000000000000e+00
1.273087402343750000e+04 1.469038009643554688e+01 1.592187583446502686e-01 6.665652097182812668e+02 1.256012320518493652e-01 6.336536294350679555e+02 1.958483219146728516e+00 1.670213580131530762e+00 1.473072409629821777e+00 0.000000000000000000e+00
1.273137207031250000e+04 1.468979263305664062e+01 1.591250151395797729e-01 6.720296403317493059e+02 1.261201798915863037e-01 6.390182791714046289e+02 1.957690477371215820e+00 1.669694066047668457e+00 1.471850156784057617e+00 0.000000000000000000e+00
1.273187109375000000e+04 1.468920516967773438e+01 1.587228178977966309e-01 7.056310719175669419e+02 1.261431872844696045e-01 6.725417389961946810e+02 1.956755876541137695e+00 1.669568419456481934e+00 1.471705555915832520e+00 0.000000000000000000e+00
1.273237402343750000e+04 1.468861007690429688e+01 1.588178128004074097e-01 6.582424890164155613e+02 1.255363672971725464e-01 6.254311445048326732e+02 1.957049965858459473e+00 1.669660568237304688e+00 1.472680211067199707e+00 0.000000000000000000e+00
1.273287792968750000e+04 1.468801498413085938e+01 1.585879474878311157e-01 6.817756817367073836e+02 1.257822662591934204e-01 6.496042099442336166e+02 1.956575989723205566e+00 1.669640064239501953e+00 1.472299933433532715e+00 0.000000000000000000e+00
1.273337597656250000e+04 1.468742752075195312e+01 1.578970700502395630e-01 7.113410011322013133e+02 1.260840296745300293e-01 6.781160083573773818e+02 1.955417633056640625e+00 1.669804811477661133e+00 1.472000956535339355e+00 0.000000000000000000e+00
1.273387304687500000e+04 1.468684005737304688e+01 1.579694449901580811e-01 6.578221329964981123e+02 1.256223767995834351e-01 6.266206512679805201e+02 1.954930782318115234e+00 1.669268131256103516e+00 1.472207427024841309e+00 0.000000000000000000e+00
1.273437109375000000e+04 1.468625259399414062e+01 1.574726998805999756e-01 6.898550251868281293e+02 1.260485053062438965e-01 6.578219568595870896e+02 1.954936265945434570e+00 1.670102357864379883e+00 1.472315669059753418e+00 0.000000000000000000e+00
1.273487011718750000e+04 1.468566513061523438e+01 1.573281735181808472e-01 6.763391836482900317e+02 1.259459257125854492e-01 6.432315653221498906e+02 1.954195141792297363e+00 1.669710516929626465e+00 1.472121238708496094e+00 0.000000000000000000e+00
1.273537304687500000e+04 1.468507480621337891e+01 1.571074277162551880e-01 6.776514271524119977e+02 1.257215142250061035e-01 6.454440868960880380e+02 1.953693628311157227e+00 1.669650554656982422e+00 1.472398757934570312e+00 0.000000000000000000e+00
1.273586621093750000e+04 1.468449020385742188e+01 1.568826586008071899e-01 6.764024197037543900e+02 1.257995069026947021e-01 6.446358959259162020e+02 1.953040480613708496e+00 1.669467568397521973e+00 1.472122550010681152e+00 0.000000000000000000e+00
1.273636914062500000e+04 1.468389797210693359e+01 1.563187837600708008e-01 6.908165218332796940e+02 1.259147077798843384e-01 6.577082720871101174e+02 1.952233314514160156e+00 1.669718742370605469e+00 1.472174406051635742e+00 0.000000000000000000e+00
1.273687402343750000e+04 1.468330478668212891e+01 1.562677025794982910e-01 6.508733678187279565e+02 1.256161630153656006e-01 6.192491004645912653e+02 1.952364563941955566e+00 1.669916272163391113e+00 1.472788095474243164e+00 0.000000000000000000e+00
1.273737207031250000e+04 1.468271732330322266e+01 1.561460494995117188e-01 6.857155673364700306e+02 1.259723156690597534e-01 6.526389368306565757e+02 1.952074766159057617e+00 1.669871568679809570e+00 1.472224354743957520e+00 0.000000000000000000e+00
1.273787109375000000e+04 1.468212795257568359e+01 1.556779742240905762e-01 6.367252756596703875e+02 1.256105899810791016e-01 6.073066974125149500e+02 1.951238155364990234e+00 1.669937372207641602e+00 1.472815036773681641e+00 0.000000000000000000e+00
1.273837304687500000e+04 1.468153762817382812e+01 1.555903404951095581e-01 6.666954975313113891e+02 1.255987137556076050e-01 6.354175685374449358e+02 1.951472640037536621e+00 1.670284509658813477e+00 1.473138689994812012e+00 0.000000000000000000e+00
1.273887792968750000e+04 1.468094253540039062e+01 1.554179936647415161e-01 6.919236400437415568e+02 1.259050369262695312e-01 6.586699687663168561e+02 1.950901150703430176e+00 1.670083045959472656e+00 1.472509860992431641e+00 0.000000000000000000e+00
1.273937792968750000e+04 1.468035221099853516e+01 1.552192866802215576e-01 6.585607353663949652e+02 1.260664761066436768e-01 6.270770021794620561e+02 1.950318694114685059e+00 1.669916272163391113e+00 1.472125172615051270e+00 0.000000000000000000e+00
1.273987207031250000e+04 1.467977046966552734e+01 1.550705581903457642e-01 6.510852863868630038e+02 1.255265921354293823e-01 6.193638806134719061e+02 1.950388193130493164e+00 1.670224189758300781e+00 1.473191738128662109e+00 0.000000000000000000e+00
1.274037207031250000e+04 1.467918205261230469e+01 1.553236991167068481e-01 7.066371873708760631e+02 1.253158450126647949e-01 6.728572699507950574e+02 1.949893474578857422e+00 1.669377923011779785e+00 1.472755670547485352e+00 0.000000000000000000e+00
1.274087500000000000e+04 1.467858982086181641e+01 1.548238843679428101e-01 6.830086317463664045e+02 1.258037090301513672e-01 6.505734128490138346e+02 1.949049830436706543e+00 1.669489860534667969e+00 1.472136020660400391e+00 0.000000000000000000e+00
1.274137500000000000e+04 1.467800045013427734e+01 1.545961499214172363e-01 7.048271410537709016e+02 1.255479305982589722e-01 6.718911726862630758e+02 1.948232173919677734e+00 1.669169545173645020e+00 1.472230076789855957e+00 0.000000000000000000e+00
1.274187402343750000e+04 1.467741203308105469e+01 1.543563157320022583e-01 6.925233520524840287e+02 1.256156414747238159e-01 6.591359790387984958e+02 1.948004722595214844e+00 1.669374942779541016e+00 1.472311496734619141e+00 0.000000000000000000e+00
1.274237500000000000e+04 1.467682266235351562e+01 1.538884192705154419e-01 6.825899433029334205e+02 1.258743554353713989e-01 6.495320225809871317e+02 1.947556018829345703e+00 1.669771552085876465e+00 1.472280383110046387e+00 0.000000000000000000e+00
1.274287890625000000e+04 1.467623043060302734e+01 1.538870930671691895e-01 6.835425809828018373e+02 1.255286931991577148e-01 6.521210971173622966e+02 1.947491049766540527e+00 1.669718027114868164e+00 1.472742080688476562e+00 0.000000000000000000e+00
1.274337402343750000e+04 1.467564487457275391e+01 1.533914655447006226e-01 6.522709996805639321e+02 1.257077455520629883e-01 6.208643404201759495e+02 1.947285294532775879e+00 1.670369386672973633e+00 1.473052859306335449e+00 0.000000000000000000e+00
1.274387597656250000e+04 1.467505455017089844e+01 1.533636599779129028e-01 6.813289065084748017e+02 1.250801384449005127e-01 6.491134315685977754e+02 1.945730805397033691e+00 1.669082403182983398e+00 1.472841978073120117e+00 0.000000000000000000e+00
1.274437304687500000e+04 1.467446994781494141e+01 1.530238986015319824e-01 6.716791402281486398e+02 1.258023530244827271e-01 6.408737698648861851e+02 1.945780992507934570e+00 1.669692635536193848e+00 1.472316861152648926e+00 0.000000000000000000e+00
